generation,single-policy_found_failures,single-policy_mean_tcp_score,single-policy_mean_failure_rate,single-policy_qd_tcp_score,single-policy_qd_failure_rate,single-policy_added_to_archive,single-policy_replaced_elite,single-policy_num_valid_test_cases,single-policy_num_sim_steps,single-policy_not_confirmed_solvable,multi-policy_found_failures,multi-policy_mean_tcp_score,multi-policy_mean_failure_rate,multi-policy_qd_tcp_score,multi-policy_qd_failure_rate,multi-policy_added_to_archive,multi-policy_replaced_elite,multi-policy_num_valid_test_cases,multi-policy_num_sim_steps,multi-policy_not_confirmed_solvable
198,97,1.0,-1,711.0,-1,0,2,711,1258,25,140,0.5479948,-1,555.6667,-1,0,5,1014,19508,25
199,94,1.0,-1,713.0,-1,1,2,713,1219,28,134,0.54790026,-1,556.6667,-1,1,6,1016,18995,28
200,104,1.0,0.530112,714.0,378.5,3,1,714,1075,33,130,0.5481336,0.51222986,558.0,521.44995,3,4,1018,17420,33
201,99,1.0,-1,714.0,-1,1,0,714,1119,35,134,0.54790854,-1,558.8667,-1,1,8,1020,18403,35
202,88,1.0,-1,715.0,-1,2,1,715,1204,35,134,0.54915047,-1,560.1334,-1,2,6,1020,17899,35
203,105,1.0,-1,715.0,-1,0,0,715,1201,22,150,0.5488084,-1,560.3334,-1,0,3,1021,18236,22
204,103,1.0,-1,718.0,-1,1,3,718,1177,26,142,0.5496905,-1,562.3334,-1,1,5,1023,18185,26
205,83,1.0,-1,720.0,-1,1,2,720,1283,32,122,0.5508773,-1,565.2001,-1,1,10,1026,19434,32
206,97,1.0,-1,721.0,-1,2,1,721,1157,33,129,0.55060047,-1,565.4667,-1,2,2,1027,18369,33
207,98,1.0,-1,723.0,-1,2,2,723,1252,21,147,0.5506317,-1,566.60004,-1,2,4,1029,18964,21
208,102,1.0,-1,725.0,-1,2,1,725,1259,22,142,0.55064607,-1,568.2667,-1,2,6,1032,19925,22
209,109,1.0,-1,725.0,-1,2,0,725,1073,32,143,0.5505647,-1,568.73334,-1,2,3,1033,16953,32
210,105,1.0,-1,727.0,-1,0,2,727,1162,24,138,0.550677,-1,569.4,-1,0,5,1034,19081,24
211,97,1.0,-1,729.0,-1,2,2,729,1149,33,127,0.55004823,-1,570.4,-1,2,7,1037,18200,33
212,104,1.0,-1,732.0,-1,3,2,732,1195,22,144,0.55,-1,572.0,-1,3,4,1040,18898,22
213,108,1.0,-1,736.0,-1,1,4,736,1117,28,136,0.5505274,-1,574.2001,-1,1,9,1043,17810,28
214,95,1.0,-1,738.0,-1,2,2,738,1110,40,135,0.5506552,-1,574.3334,-1,2,2,1043,16491,40
215,102,1.0,-1,740.0,-1,1,2,740,1181,28,140,0.55126,-1,576.0667,-1,1,6,1045,18544,28
216,114,1.0,-1,742.0,-1,1,2,742,1099,25,144,0.54971427,-1,577.2,-1,1,8,1050,18574,25
217,113,1.0,-1,745.0,-1,3,2,745,1122,24,142,0.550364,-1,579.5333,-1,3,3,1053,18067,24
218,90,1.0,-1,745.0,-1,1,0,745,1179,36,128,0.5505377,-1,580.2667,-1,1,2,1054,18319,36
219,115,1.0,-1,746.0,-1,1,0,746,1103,21,156,0.55075765,-1,581.60004,-1,1,3,1056,17435,21
220,100,1.0,-1,746.0,-1,2,0,746,1185,29,139,0.55080426,-1,582.2001,-1,2,3,1057,18770,29
221,101,1.0,-1,747.0,-1,0,1,747,1100,33,135,0.5514178,-1,583.4,-1,0,5,1058,17477,33
222,107,1.0,-1,747.0,-1,1,0,747,1154,28,136,0.55204797,-1,584.0667,-1,1,3,1058,18369,28
223,109,1.0,-1,750.0,-1,0,3,750,1138,27,144,0.5538994,-1,587.13336,-1,0,7,1060,18360,27
224,111,1.0,-1,753.0,-1,1,3,753,1151,19,142,0.5543001,-1,588.66675,-1,1,5,1062,18412,19
225,102,1.0,-1,754.0,-1,0,1,754,1180,21,140,0.55415493,-1,589.0667,-1,0,2,1063,18173,21
226,108,1.0,-1,755.0,-1,1,0,755,1155,21,148,0.5541159,-1,590.1334,-1,1,3,1065,18709,21
227,88,1.0,-1,755.0,-1,2,0,755,1257,30,131,0.5540964,-1,590.66675,-1,2,2,1066,18754,30
228,96,1.0,-1,757.0,-1,0,2,757,1140,35,133,0.55528456,-1,591.93335,-1,0,5,1066,18146,35
229,107,1.0,-1,758.0,-1,1,1,758,1166,26,145,0.55524343,-1,593.0,-1,1,8,1068,18021,26
230,100,1.0,-1,758.0,-1,0,0,758,1185,27,142,0.5554932,-1,593.2667,-1,0,3,1068,18111,27
231,93,1.0,-1,760.0,-1,3,2,760,1252,28,137,0.5553483,-1,595.3334,-1,3,8,1072,19378,28
232,106,1.0,-1,761.0,-1,1,1,761,1176,23,140,0.55530727,-1,596.4,-1,1,3,1074,19564,23
233,105,1.0,-1,763.0,-1,3,2,763,1219,20,145,0.55485475,-1,598.1334,-1,3,6,1078,18995,20
234,117,1.0,-1,763.0,-1,0,0,763,1113,24,148,0.5545876,-1,598.4,-1,0,2,1079,18052,24
235,99,1.0,-1,766.0,-1,3,3,766,1186,30,135,0.554773,-1,598.60004,-1,3,2,1079,18476,30
236,113,1.0,-1,767.0,-1,3,1,767,1080,27,143,0.554795,-1,599.7334,-1,3,4,1081,18010,27
237,102,1.0,-1,767.0,-1,4,0,767,1160,29,139,0.55471355,-1,600.2001,-1,4,4,1082,18257,29
238,103,1.0,-1,768.0,-1,0,1,768,1152,26,143,0.5553297,-1,600.8667,-1,0,4,1082,17994,26
239,101,1.0,-1,769.0,-1,1,1,769,1152,32,145,0.5542243,-1,601.3334,-1,1,2,1085,18272,32
240,96,1.0,-1,770.0,-1,1,1,770,1218,32,124,0.55438924,-1,602.0667,-1,1,5,1086,19414,32
241,118,1.0,-1,773.0,-1,1,3,773,1132,22,146,0.55461514,-1,602.8667,-1,1,8,1087,18441,22
242,103,1.0,-1,775.0,-1,0,2,775,1184,28,140,0.5540674,-1,603.9334,-1,0,5,1090,19134,28
243,99,1.0,-1,775.0,-1,0,0,775,1184,31,133,0.5539261,-1,604.3334,-1,0,5,1091,19364,31
244,96,0.99999994,-1,776.0,-1,1,1,776,1202,28,130,0.5541094,-1,604.5333,-1,1,3,1091,18778,28
245,105,1.0,-1,777.0,-1,0,1,777,1130,30,135,0.5542125,-1,605.2001,-1,0,2,1092,18561,30
246,97,1.0,-1,778.0,-1,2,1,778,1181,31,138,0.5544984,-1,606.0667,-1,2,5,1093,18272,31
247,111,1.0,-1,780.0,-1,1,2,780,1213,18,149,0.55338806,-1,607.0667,-1,1,8,1097,19285,18
248,102,1.0,-1,781.0,-1,3,0,781,1276,18,140,0.5536734,-1,607.93335,-1,3,2,1098,20056,18
249,102,1.0,-1,784.0,-1,1,2,784,1190,28,138,0.55402297,-1,610.5333,-1,1,7,1102,18723,28
250,100,1.0,-1,785.0,-1,2,1,785,1133,33,141,0.55370206,-1,610.7334,-1,2,3,1103,17659,33
251,109,1.0,-1,785.0,-1,2,0,785,1094,29,145,0.55218315,-1,611.2667,-1,2,3,1107,17397,29
252,93,1.0,-1,785.0,-1,0,0,785,1214,30,133,0.5525445,-1,611.66675,-1,0,3,1107,19362,30
253,102,1.0,-1,788.0,-1,0,3,788,1218,23,138,0.55238956,-1,612.60004,-1,0,6,1109,19452,23
254,108,1.0,-1,791.0,-1,0,3,791,1175,24,141,0.55317104,-1,613.4667,-1,0,7,1109,18319,24
255,105,1.0,-1,793.0,-1,2,1,793,1160,24,141,0.55411416,-1,615.0667,-1,2,5,1110,18327,24
256,111,0.99999994,-1,794.0,-1,1,1,794,1176,20,148,0.5539569,-1,616.00006,-1,1,5,1112,18560,20
257,107,1.0,-1,795.0,-1,1,1,795,1221,17,153,0.5534411,-1,616.5334,-1,1,5,1114,18867,17
258,100,1.0,-1,797.0,-1,2,1,797,1168,35,140,0.55376345,-1,618.0,-1,2,2,1116,18173,35
259,109,1.0,-1,801.0,-1,1,4,801,1208,21,144,0.55460244,-1,620.6001,-1,1,7,1119,18660,21
260,101,1.0,-1,802.0,-1,0,1,802,1173,28,131,0.5545238,-1,621.06665,-1,0,3,1120,18853,28
261,103,1.0,-1,802.0,-1,1,0,802,1128,31,133,0.55420756,-1,621.2667,-1,1,3,1121,18318,31
262,102,1.0,-1,804.0,-1,1,1,804,1202,28,145,0.55431116,-1,623.60004,-1,1,6,1125,18888,28
263,101,1.0,-1,804.0,-1,0,0,804,1175,28,141,0.55417407,-1,624.0,-1,0,2,1126,18938,28
264,114,1.0,-1,805.0,-1,3,1,805,1140,20,148,0.55451053,-1,624.93335,-1,3,3,1127,18008,20
265,97,1.0,-1,808.0,-1,2,3,808,1214,31,137,0.5544917,-1,625.4667,-1,2,4,1128,18956,31
266,111,1.0,-1,811.0,-1,0,3,811,1154,23,139,0.55549645,-1,626.60004,-1,0,5,1128,19049,23
267,102,1.0,-1,812.0,-1,0,1,812,1115,32,140,0.55484825,-1,627.5333,-1,0,3,1131,17646,32
268,108,1.0,-1,812.0,-1,0,0,812,1166,24,147,0.5552609,-1,628.00006,-1,0,3,1131,18690,24
269,109,1.0,-1,812.0,-1,2,0,812,1165,27,146,0.55481035,-1,628.6001,-1,2,6,1133,18839,27
270,101,1.0,-1,813.0,-1,2,1,813,1184,31,130,0.5550265,-1,629.4,-1,2,5,1134,18892,31
271,116,1.0,-1,813.0,-1,3,0,813,1095,26,144,0.55420697,-1,630.13336,-1,3,3,1137,18782,26
272,103,1.0,-1,815.0,-1,0,2,815,1220,25,144,0.55483305,-1,631.4,-1,0,7,1138,18774,25
273,96,1.0,-1,815.0,-1,0,0,815,1257,27,138,0.55495024,-1,631.5334,-1,0,1,1138,19574,27
274,103,1.0,-1,816.0,-1,3,1,816,1262,16,146,0.55452424,-1,633.2667,-1,3,6,1142,19483,16
275,94,1.0,-1,816.0,-1,0,0,816,1344,25,144,0.55462235,-1,633.93335,-1,0,3,1143,20091,25
276,104,1.0,-1,817.0,-1,1,1,817,1234,22,139,0.5544872,-1,634.3334,-1,1,4,1144,19857,22
277,103,1.0,-1,819.0,-1,0,2,819,1193,29,140,0.55493456,-1,635.4,-1,0,5,1145,19221,29
278,105,1.0,-1,820.0,-1,2,0,820,1165,25,140,0.55571055,-1,637.4,-1,2,5,1147,18331,25
279,94,1.0,-1,821.0,-1,2,0,821,1247,28,125,0.55545884,-1,637.66675,-1,2,1,1148,19620,28
280,97,1.0,-1,821.0,-1,2,0,821,1233,27,135,0.5555942,-1,638.93335,-1,2,6,1150,19213,27
281,108,1.0,-1,822.0,-1,2,0,822,1147,25,139,0.5558645,-1,639.80005,-1,2,0,1151,18559,25
282,98,1.0,-1,823.0,-1,1,1,823,1177,34,133,0.5559028,-1,640.4,-1,1,4,1152,18414,34
283,100,1.0,-1,826.0,-1,0,3,826,1296,19,143,0.55625004,-1,640.80005,-1,0,3,1152,20633,19
284,84,1.0,-1,826.0,-1,3,0,826,1288,30,117,0.5555171,-1,641.0667,-1,3,2,1154,19813,30
285,106,1.0,-1,827.0,-1,2,1,827,1168,26,142,0.55636376,-1,642.6001,-1,2,7,1155,18437,26
286,92,1.0,-1,828.0,-1,0,1,828,1252,28,126,0.5557477,-1,643.00006,-1,0,5,1157,19195,28
287,100,1.0,-1,830.0,-1,1,2,830,1192,27,138,0.5567444,-1,645.2667,-1,1,6,1159,19092,27
288,102,1.0,-1,830.0,-1,1,0,830,1206,28,139,0.5563021,-1,645.8667,-1,1,3,1161,18626,28
289,100,1.0,-1,831.0,-1,1,1,831,1214,23,143,0.5561102,-1,646.2001,-1,1,3,1162,18857,23
290,101,1.0,-1,831.0,-1,1,0,831,1245,19,141,0.5563397,-1,646.46674,-1,1,1,1162,19050,19
291,93,1.0,-1,832.0,-1,0,1,832,1284,26,134,0.5567955,-1,648.66675,-1,0,6,1165,20271,26
292,108,1.0,-1,835.0,-1,1,3,835,1165,25,143,0.5568124,-1,649.80005,-1,1,3,1167,18801,25
293,100,0.99999994,-1,836.0,-1,2,1,836,1207,26,137,0.55684936,-1,650.4001,-1,2,3,1168,18927,26
294,95,0.99999994,-1,836.0,-1,0,0,836,1230,32,130,0.5577055,-1,651.4,-1,0,3,1168,19673,32
295,96,0.99999994,-1,837.0,-1,1,1,837,1226,28,136,0.55757064,-1,651.80005,-1,1,2,1169,19241,28
296,97,1.0,-1,838.0,-1,0,1,838,1254,25,145,0.5569599,-1,652.2001,-1,0,3,1171,19131,25
297,101,1.0,-1,839.0,-1,2,0,839,1248,24,138,0.55777216,-1,654.2667,-1,2,8,1173,19458,24
298,103,1.0,-1,839.0,-1,0,0,839,1210,26,135,0.5579427,-1,654.46674,-1,0,1,1173,19514,26
299,116,1.0,-1,840.0,-1,0,1,840,1180,16,158,0.5584895,-1,655.6667,-1,0,4,1174,18395,16
300,106,1.0,0.5178741,842.0,436.05,0,2,842,1179,26,142,0.55757576,0.51988107,656.2667,611.9,0,5,1177,18776,26
301,94,1.0,-1,845.0,-1,0,3,845,1291,25,135,0.557725,-1,657.00006,-1,0,5,1178,19904,25
302,107,1.0,-1,847.0,-1,0,2,847,1110,32,138,0.5584607,-1,657.8667,-1,0,1,1178,18171,32
303,95,1.0,-1,849.0,-1,1,2,849,1311,25,133,0.55815667,-1,658.0667,-1,1,3,1179,20815,25
304,95,1.0,-1,849.0,-1,1,0,849,1325,22,138,0.55830514,-1,658.80005,-1,1,4,1180,20268,22
305,103,1.0,-1,851.0,-1,1,2,851,1164,28,148,0.5579808,-1,659.5333,-1,1,4,1182,18289,28
306,95,1.0,-1,852.0,-1,0,1,852,1188,33,123,0.5572996,-1,660.4,-1,0,4,1185,19239,33
307,109,1.0,-1,853.0,-1,0,1,853,1176,27,144,0.55848104,-1,661.80005,-1,0,4,1185,18792,27
308,110,1.0,-1,855.0,-1,2,2,855,1273,14,138,0.55896574,-1,662.93335,-1,2,5,1186,20131,14
309,111,0.99999994,-1,856.0,-1,0,1,856,1198,20,142,0.55930305,-1,663.3334,-1,0,2,1186,19289,20
310,107,1.0,-1,859.0,-1,0,3,859,1186,25,139,0.5597643,-1,665.00006,-1,0,6,1188,19111,25
311,96,1.0,-1,861.0,-1,0,2,861,1240,29,142,0.55938375,-1,665.6667,-1,0,4,1190,19629,29
312,100,0.99999994,-1,862.0,-1,1,1,862,1272,23,145,0.55924994,-1,666.0667,-1,1,2,1191,19760,23
313,109,1.0,-1,864.0,-1,0,2,864,1175,24,148,0.55967563,-1,667.13336,-1,0,5,1192,18251,24
314,98,1.0,-1,865.0,-1,1,1,865,1209,29,134,0.5592965,-1,667.80005,-1,1,4,1194,18985,29
315,94,1.0,-1,865.0,-1,1,0,865,1262,25,132,0.55899584,-1,668.0,-1,1,2,1195,19388,25
316,103,1.0,-1,865.0,-1,0,0,865,1208,25,143,0.55886286,-1,668.4,-1,0,3,1196,18680,25
317,92,1.0,-1,866.0,-1,0,1,866,1281,27,137,0.55870897,-1,669.3334,-1,0,4,1198,19699,27
318,95,0.99999994,-1,867.0,-1,1,1,867,1211,30,138,0.558799,-1,670.00006,-1,1,3,1199,18284,30
319,107,1.0,-1,869.0,-1,2,2,869,1217,21,146,0.5591667,-1,671.00006,-1,2,3,1200,18997,21
320,99,1.0,-1,871.0,-1,0,2,871,1303,16,151,0.5589787,-1,671.3334,-1,0,1,1201,19977,16
321,100,1.0,-1,873.0,-1,0,2,873,1207,29,134,0.55926853,-1,672.80005,-1,0,5,1203,18962,29
322,92,1.0,-1,873.0,-1,1,0,873,1275,28,123,0.559601,-1,673.2,-1,1,2,1203,20359,28
323,94,1.0,-1,875.0,-1,3,1,875,1290,25,142,0.559204,-1,674.4,-1,3,2,1206,19155,25
324,111,0.99999994,-1,876.0,-1,1,1,876,1227,18,156,0.5588641,-1,675.6667,-1,1,7,1209,18374,18
325,105,0.99999994,-1,876.0,-1,0,0,876,1238,22,145,0.5583265,-1,676.13336,-1,0,3,1211,19041,22
326,102,0.99999994,-1,876.0,-1,2,0,876,1188,28,140,0.5586359,-1,677.0667,-1,2,5,1212,18738,28
327,91,0.99999994,-1,876.0,-1,1,0,876,1219,29,129,0.55885595,-1,677.3334,-1,1,2,1212,19027,29
328,110,1.0,-1,878.0,-1,1,2,878,1150,23,142,0.5597361,-1,678.4001,-1,1,4,1212,18602,23
329,102,1.0,-1,878.0,-1,1,0,878,1157,31,133,0.55984604,-1,678.5334,-1,1,2,1212,18552,31
330,100,1.0,-1,878.0,-1,2,0,878,1263,22,135,0.55980235,-1,679.6001,-1,2,5,1214,20406,22
331,103,0.99999994,-1,879.0,-1,0,1,879,1214,22,139,0.55989033,-1,680.2667,-1,0,2,1215,18784,22
332,99,1.0,-1,881.0,-1,1,1,881,1240,22,142,0.55987966,-1,681.9334,-1,1,6,1218,18935,22
333,111,1.0,-1,882.0,-1,1,1,882,1235,17,155,0.5599454,-1,683.13336,-1,1,6,1220,19218,17
334,93,1.0,-1,883.0,-1,1,1,883,1264,28,133,0.5600547,-1,683.2667,-1,1,2,1220,19673,28
335,102,1.0,-1,884.0,-1,0,1,884,1210,27,135,0.55979276,-1,684.0667,-1,0,4,1222,18795,27
336,94,1.0,-1,884.0,-1,1,0,884,1184,32,129,0.56017464,-1,684.5334,-1,1,3,1222,18753,32
337,102,1.0,-1,884.0,-1,1,0,884,1270,19,139,0.560502,-1,684.9334,-1,1,2,1222,19757,19
338,101,1.0,-1,886.0,-1,0,2,886,1174,33,134,0.56027216,-1,686.3334,-1,0,5,1225,19104,33
339,82,1.0,-1,886.0,-1,0,0,886,1351,29,129,0.56038094,-1,686.4667,-1,0,2,1225,20742,29
340,102,0.99999994,-1,887.0,-1,0,1,887,1171,27,136,0.5609571,-1,687.7334,-1,0,3,1226,18847,27
341,104,1.0,-1,888.0,-1,2,1,888,1185,27,139,0.5609889,-1,688.3334,-1,2,3,1227,18477,27
342,99,1.0,-1,889.0,-1,1,1,889,1275,23,138,0.56126934,-1,689.80005,-1,1,6,1229,19522,23
343,102,1.0,-1,892.0,-1,1,3,892,1263,25,140,0.56066024,-1,690.7334,-1,1,8,1232,20081,25
344,88,1.0,-1,894.0,-1,1,2,894,1247,31,128,0.5605079,-1,691.66675,-1,1,5,1234,19484,31
345,96,1.0,-1,894.0,-1,4,0,894,1175,31,129,0.56001085,-1,692.7334,-1,4,2,1237,18391,31
346,106,1.0,-1,897.0,-1,2,3,897,1164,32,139,0.56055963,-1,694.5334,-1,2,6,1239,18897,32
347,95,1.0,-1,897.0,-1,2,0,897,1218,30,131,0.56055963,-1,694.5334,-1,2,0,1239,18778,30
348,96,1.0,-1,897.0,-1,0,0,897,1171,34,138,0.55997854,-1,694.93335,-1,0,4,1241,17837,34
349,98,1.0,-1,898.0,-1,2,1,898,1234,30,129,0.5599357,-1,696.00006,-1,2,5,1243,19921,30
350,91,0.99999994,-1,899.0,-1,0,1,899,1304,27,129,0.5599465,-1,697.13336,-1,0,5,1245,20013,27
351,99,1.0,-1,900.0,-1,0,1,900,1164,27,133,0.5600536,-1,697.2667,-1,0,1,1245,18827,27
352,96,1.0,-1,902.0,-1,0,2,902,1241,27,134,0.5605137,-1,698.4,-1,0,5,1246,19111,27
353,98,1.0,-1,902.0,-1,1,0,902,1234,28,138,0.5603315,-1,698.7334,-1,1,2,1247,18868,28
354,99,1.0,-1,902.0,-1,1,0,902,1153,33,131,0.56052357,-1,699.5334,-1,1,8,1248,18134,33
355,102,1.0,-1,904.0,-1,1,2,904,1165,32,136,0.56133336,-1,701.6667,-1,1,5,1250,18444,32
356,104,1.0,-1,906.0,-1,1,2,906,1167,26,139,0.5621867,-1,702.7334,-1,1,3,1250,18448,26
357,104,1.0,-1,907.0,-1,0,1,907,1198,25,148,0.5624301,-1,703.60004,-1,0,2,1251,18471,25
358,106,1.0,-1,907.0,-1,2,0,907,1147,30,138,0.5624301,-1,703.60004,-1,2,0,1251,18223,30
359,104,1.0,-1,910.0,-1,0,3,910,1209,26,139,0.56270283,-1,705.06665,-1,0,5,1253,19060,26
360,104,1.0,-1,911.0,-1,1,1,911,1214,24,144,0.5627858,-1,705.7334,-1,1,4,1254,19309,24
361,95,1.0,-1,913.0,-1,0,2,913,1297,24,149,0.562839,-1,705.80005,-1,0,1,1254,19883,24
362,92,1.0,-1,913.0,-1,0,0,913,1278,29,133,0.5629453,-1,705.9334,-1,0,2,1254,19911,29
363,111,1.0,-1,913.0,-1,1,0,913,1205,22,147,0.5629985,-1,706.00006,-1,1,1,1254,19353,22
364,88,1.0,-1,915.0,-1,1,2,915,1334,25,128,0.5637427,-1,706.93335,-1,1,2,1254,20165,25
365,102,1.0,-1,915.0,-1,0,0,915,1226,25,143,0.5637716,-1,707.5334,-1,0,5,1255,19092,25
366,97,1.0,-1,915.0,-1,0,0,915,1318,21,147,0.5641435,-1,708.00006,-1,0,3,1255,20271,21
367,102,1.0,-1,916.0,-1,1,1,916,1313,15,151,0.5639066,-1,708.2667,-1,1,2,1256,19386,15
368,107,1.0,-1,916.0,-1,0,0,916,1167,29,138,0.56401277,-1,708.4,-1,0,2,1256,18786,29
369,96,1.0,-1,918.0,-1,3,2,918,1257,24,132,0.5644905,-1,709.00006,-1,3,2,1256,19964,24
370,102,0.99999994,-1,920.0,-1,2,2,920,1299,18,140,0.5643349,-1,709.93335,-1,2,7,1258,20595,18
371,93,1.0,-1,921.0,-1,0,1,921,1359,27,131,0.56404555,-1,710.13336,-1,0,2,1259,20371,27
372,92,1.0,-1,921.0,-1,0,0,921,1251,26,135,0.5639683,-1,710.60004,-1,0,3,1260,19462,26
373,101,1.0,-1,922.0,-1,0,1,922,1243,24,142,0.564131,-1,711.93335,-1,0,6,1262,19357,24
374,111,1.0,-1,924.0,-1,0,2,924,1105,31,134,0.5648178,-1,712.80005,-1,0,3,1262,18727,31
375,97,1.0,-1,924.0,-1,1,0,924,1229,25,144,0.5644234,-1,712.8667,-1,1,1,1263,19215,25
376,104,1.0,-1,924.0,-1,0,0,924,1140,30,146,0.5641351,-1,713.0667,-1,0,1,1264,17594,30
377,108,1.0,-1,925.0,-1,0,1,925,1158,26,140,0.56460977,-1,713.66675,-1,0,5,1264,18446,26
378,93,1.0,-1,925.0,-1,1,0,925,1247,33,128,0.5643215,-1,713.8667,-1,1,1,1265,19778,33
379,99,1.0,-1,926.0,-1,0,1,926,1173,32,132,0.5645323,-1,714.13336,-1,0,1,1265,18514,32
380,112,1.0,-1,926.0,-1,1,0,926,1167,25,143,0.5642444,-1,714.3334,-1,1,3,1266,18609,25
381,106,1.0,-1,926.0,-1,0,0,926,1220,22,140,0.5643497,-1,714.46674,-1,0,1,1266,19805,22
382,93,0.99999994,-1,927.0,-1,0,1,927,1252,27,130,0.56388015,-1,715.0,-1,0,3,1268,19424,27
383,100,0.99999994,-1,927.0,-1,0,0,927,1153,33,141,0.5640905,-1,715.2667,-1,0,2,1268,18502,33
384,96,1.0,-1,929.0,-1,0,2,929,1326,23,137,0.56294554,-1,716.0668,-1,0,6,1272,19975,23
385,118,1.0,-1,930.0,-1,0,1,930,1211,12,153,0.56294554,-1,716.0668,-1,0,0,1272,19351,12
386,95,1.0,-1,930.0,-1,0,0,930,1238,27,136,0.5627128,-1,716.3334,-1,0,3,1273,19922,27
387,104,1.0,-1,930.0,-1,0,0,930,1133,32,135,0.5625328,-1,716.66675,-1,0,3,1274,18580,32
388,109,1.0,-1,931.0,-1,0,1,931,1102,29,137,0.56289905,-1,717.13336,-1,0,4,1274,17930,29
389,107,1.0,-1,932.0,-1,1,1,932,1234,18,142,0.56290495,-1,718.2667,-1,1,2,1276,19965,18
390,100,0.99999994,-1,933.0,-1,1,1,933,1141,32,134,0.56277734,-1,718.6667,-1,1,4,1277,18338,32
391,91,0.99999994,-1,933.0,-1,0,0,933,1199,40,129,0.56303835,-1,719.0,-1,0,3,1277,17917,40
392,100,1.0,-1,935.0,-1,0,2,935,1236,29,136,0.5629167,-1,720.5334,-1,0,5,1280,19674,29
393,101,1.0,-1,935.0,-1,0,0,935,1264,19,141,0.5635417,-1,721.3334,-1,0,3,1280,19364,19
394,96,1.0,-1,935.0,-1,0,0,935,1251,26,137,0.5623799,-1,721.5334,-1,0,3,1283,19239,26
395,107,1.0,-1,935.0,-1,0,0,935,1209,27,140,0.56209767,-1,721.7334,-1,0,2,1284,19953,27
396,107,1.0,-1,935.0,-1,2,0,935,1226,22,137,0.5623053,-1,722.0,-1,2,3,1284,19849,22
397,110,1.0,-1,936.0,-1,0,1,936,1178,19,143,0.5623053,-1,722.0,-1,0,0,1284,18953,19
398,96,1.0,-1,937.0,-1,1,1,937,1235,28,128,0.562646,-1,723.00006,-1,1,3,1285,19407,28
399,101,1.0,-1,937.0,-1,0,0,937,1257,23,140,0.5629054,-1,723.3334,-1,0,3,1285,19679,23
400,101,1.0,0.5104366,939.0,479.3,0,2,939,1278,25,140,0.5637354,0.52077824,724.4,669.2,0,4,1285,19970,25
